"TableName","FieldName","FieldType"
"tblRestTablesLayouts","fldNameSPN","xs:string"
"tblRestTablesLayouts","fldStore","xs:short"
"tblRestTablesLayouts","fldImageFile","xs:string"
"tblRestTablesLayoutsTables","fldLayout","xs:short"
"tblRestTablesLayoutsTables","fldTable","xs:short"
"tblRestTablesLayoutsTables","fldLeft","xs:short"
"tblRestTablesLayoutsTables","fldTop","xs:short"
"tblRestTablesLayoutsTables","fldTS","xs:int"
"tblRestTablesLayoutsTables","fldRotate","xs:unsignedByte"
"tblRestTablesLayoutsTables","fldStore","xs:short"
"tblRestTablesLayoutsTables","fldMode","xs:unsignedByte"
"tblRestTablesStatuses","fldParent","xs:unsignedByte"
"tblRestTablesStatuses","fldID","xs:unsignedByte"
"tblRestTablesStatuses","fldNameHEB","xs:string"
"tblRestTablesStatuses","fldNameENG","xs:string"
"tblRestTablesStatuses","fldForeColor","xs:int"
"tblRestTablesStatuses","fldBackColor","xs:int"
"tblRestTablesStatuses","fldImageFile","xs:string"
"tblRestTablesStatuses","fldLabelHEB","xs:string"
"tblRestTablesStatuses","fldLabelENG","xs:string"
"tblRestTablesStatuses","fldNameFRA","xs:string"
"tblRestTablesStatuses","fldNameGER","xs:string"
"tblRestTablesStatuses","fldNameITA","xs:string"
"tblRestTablesStatuses","fldNameNED","xs:string"
"tblRestTablesStatuses","fldNameSPN","xs:string"
"tblRestTablesStatuses","fldLabelFRA","xs:string"
"tblRestTablesStatuses","fldLabelGER","xs:string"
"tblRestTablesStatuses","fldLabelITA","xs:string"
"tblRestTablesStatuses","fldLabelNED","xs:string"
"tblRestTablesStatuses","fldLabelSPN","xs:string"
"tblRestTablesTypes","fldID","xs:unsignedByte"
"tblRestTablesTypes","fldNameHEB","xs:string"
"tblRestTablesTypes","fldNameENG","xs:string"
"tblRestTablesTypes","fldImageFile","xs:string"
"tblRestTablesTypes","fldNameFRA","xs:string"
"tblRestTablesTypes","fldNameGER","xs:string"
"tblRestTablesTypes","fldNameITA","xs:string"
"tblRestTablesTypes","fldNameNED","xs:string"
"tblRestTablesTypes","fldNameSPN","xs:string"
"tblServiceItemsDepartments","fldItemCode","xs:long"
"tblServiceItemsDepartments","fldDepartment","xs:int"
"tblServiceItemsDepartments","fldTS","xs:int"
"tblServiceTasks","fldNumber","xs:int"
"tblServiceTasks","fldCustomer","xs:long"
"tblServiceTasks","fldInitDate","xs:dateTime"
"tblServiceTasks","fldStatus","xs:short"
"tblServiceTasks","fldDeviceType","xs:int"
"tblServiceTasks","fldDeviceBrand","xs:int"
"tblServiceTasks","fldDeviceModel","xs:int"
"tblServiceTasks","fldSerialNumber","xs:string"
"tblServiceTasks","fldDevicePhone","xs:string"
"tblServiceTasks","fldDevicePassword","xs:string"
"tblServiceTasks","fldDeviceRemarks","xs:string"
"tblServiceTasks","fldDeviceCondition","xs:string"
"tblServiceTasks","fldDescription","xs:string"
"tblServiceTasks","fldStartDate","xs:dateTime"
"tblServiceTasks","fldTester","xs:int"
"tblServiceTasks","fldDiagnosisMethod","xs:int"
"tblServiceTasks","fldDiagnosisRemarks","xs:string"
"tblServiceTasks","fldContactPhone","xs:string"
"tblServiceTasks","fldEstimatedDate","xs:dateTime"
"tblServiceTasks","fldSendSMS","xs:boolean"
"tblServiceTasks","fldCallApprove","xs:boolean"
"tblServiceTasks","fldStatusDate","xs:dateTime"
"tblServiceTasks","fldTS","xs:int"
"tblServiceTasksDiagnosis","fldNumber","xs:int"
"tblServiceTasksDiagnosis","fldOrder","xs:int"
"tblServiceTasksDiagnosis","fldDiagnosisType","xs:int"
"tblServiceTasksDiagnosis","fldText","xs:string"
"tblServiceTasksDiagnosis","fldTS","xs:int"
"tblServiceTasksDiagnosisTypes","fldID","xs:int"
"tblServiceTasksDiagnosisTypes","fldNameHEB","xs:string"
"tblServiceTasksDiagnosisTypes","fldNameENG","xs:string"
"tblServiceTasksDiagnosisTypes","fldCategory","xs:short"
"tblServiceTasksDiagnosisTypes","fldTS","xs:int"
"tblServiceTasksDiagnosisTypes","fldNameFRA","xs:string"
"tblServiceTasksDiagnosisTypes","fldNameGER","xs:string"
"tblServiceTasksDiagnosisTypes","fldNameITA","xs:string"
"tblServiceTasksDiagnosisTypes","fldNameNED","xs:string"
"tblServiceTasksDiagnosisTypes","fldNameSPN","xs:string"
"tblServiceTasksPeripherals","fldID","xs:int"
"tblServiceTasksPeripherals","fldNameHEB","xs:string"
"tblServiceTasksPeripherals","fldNameENG","xs:string"
"tblServiceTasksPeripherals","fldCategory","xs:short"
"tblServiceTasksPeripherals","fldDefaultMarked","xs:boolean"
"tblServiceTasksPeripherals","fldTS","xs:int"
"tblServiceTasksPeripherals","fldNameFRA","xs:string"
"tblServiceTasksPeripherals","fldNameGER","xs:string"
"tblServiceTasksPeripherals","fldNameITA","xs:string"
"tblServiceTasksPeripherals","fldNameNED","xs:string"
"tblServiceTasksPeripherals","fldNameSPN","xs:string"
"tblServiceTasksQuotes","fldNumber","xs:int"
"tblServiceTasksQuotes","fldOrder","xs:int"
"tblServiceTasksQuotes","fldType","xs:int"
"tblServiceTasksQuotes","fldText","xs:string"
"tblServiceTasksQuotes","fldQty","xs:decimal"
"tblServiceTasksQuotes","fldPrice","xs:int"
"tblServiceTasksQuotes","fldRemarks","xs:string"
"tblServiceTasksQuotes","fldTS","xs:int"
"tblServiceTasksQuoteTypes","fldID","xs:int"
"tblServiceTasksQuoteTypes","fldNameHEB","xs:string"
"tblServiceTasksQuoteTypes","fldNameENG","xs:string"
"tblServiceTasksQuoteTypes","fldMinimumPrice","xs:int"
"tblServiceTasksQuoteTypes","fldMaximumPrice","xs:int"
"tblServiceTasksQuoteTypes","fldRequiredTime","xs:string"
"tblServiceTasksQuoteTypes","fldServiceCenter","xs:int"
"tblServiceTasksQuoteTypes","fldTS","xs:int"
"tblServiceTasksQuoteTypes","fldNameFRA","xs:string"
"tblServiceTasksQuoteTypes","fldNameGER","xs:string"
"tblServiceTasksQuoteTypes","fldNameITA","xs:string"
"tblServiceTasksQuoteTypes","fldNameNED","xs:string"
"tblServiceTasksQuoteTypes","fldNameSPN","xs:string"
"tblServiceTasksQuoteTypesItems","fldType","xs:int"
"tblServiceTasksQuoteTypesItems","fldOrder","xs:int"
"tblServiceTasksQuoteTypesItems","fldCode","xs:int"
"tblServiceTasksQuoteTypesItems","fldQty","xs:decimal"
"tblServiceTasksQuoteTypesItems","fldTS","xs:int"
"tblServiceTaskStatuses","fldID","xs:int"
"tblServiceTaskStatuses","fldOrder","xs:int"
"tblServiceTaskStatuses","fldNameHEB","xs:string"
"tblServiceTaskStatuses","fldNameENG","xs:string"
"tblServiceTaskStatuses","fldAllowPOSLoad","xs:boolean"
"tblServiceTaskStatuses","fldIsOpen","xs:boolean"
"tblServiceTaskStatuses","fldForeColor","xs:int"
"tblServiceTaskStatuses","fldTS","xs:int"
"tblServiceTaskStatuses","fldNameFRA","xs:string"
"tblServiceTaskStatuses","fldNameGER","xs:string"
"tblServiceTaskStatuses","fldNameITA","xs:string"
"tblServiceTaskStatuses","fldNameNED","xs:string"
"tblServiceTaskStatuses","fldNameSPN","xs:string"
"tblServiceTypes","fldID","xs:unsignedByte"
"tblServiceTypes","fldNameHEB","xs:string"
"tblServiceTypes","fldNameENG","xs:string"
"tblServiceTypes","fldCopies","xs:short"
"tblServiceTypes","fldTS","xs:int"
"tblServiceTypes","fldNameFRA","xs:string"
"tblServiceTypes","fldNameGER","xs:string"
"tblServiceTypes","fldNameITA","xs:string"
"tblServiceTypes","fldNameNED","xs:string"
"tblServiceTypes","fldNameSPN","xs:string"
"tblServiceTypes","fldTicketTextENG","xs:string"
"tblServiceTypes","fldTicketTextFRA","xs:string"
"tblServiceTypes","fldTicketTextGER","xs:string"
"tblServiceTypes","fldTicketTextHEB","xs:string"
"tblServiceTypes","fldTicketTextITA","xs:string"
"tblServiceTypes","fldTicketTextNED","xs:string"
"tblServiceTypes","fldTicketTextSPN","xs:string"
"tblSession","fldStore","xs:short"
"tblSession","fldSessionID","xs:int"
"tblSession","fldTerminal","xs:short"
"tblSession","fldZCounter","xs:int"
"tblSession","fldWorkDay","xs:int"
"tblSession","fldCashier","xs:int"
"tblSession","fldSession","xs:int"
"tblSession","fldStart","xs:dateTime"
"tblSession","fldFinish","xs:dateTime"
"tblSession","fldFirstSale","xs:int"
"tblSession","fldLastSale","xs:int"
"tblSession","fldDrawer","xs:int"
"tblSession","fldLastDeclarationNo","xs:int"
"tblSession","fldExportTS","xs:long"
"tblSession","fldAccountancySession","xs:int"
"tblSMSMessagesLog","fldNumber","xs:int"
"tblSMSMessagesLog","fldPhoneNumber","xs:string"
"tblSMSMessagesLog","fldTerminal","xs:short"
"tblSMSMessagesLog","fldUser","xs:int"
"tblSMSMessagesLog","fldTime","xs:dateTime"
"tblSMSMessagesLog","fldMessage","xs:string"
"tblSpecialPrices","fldItemCode","xs:long"
"tblSpecialPrices","fldCustomer","xs:long"
"tblSpecialPrices","fldPriority","xs:short"
"tblSpecialPrices","fldPrice","xs:int"
"tblSpecialPrices","fldPercent","xs:decimal"
"tblSpecialPrices","fldStartDate","xs:dateTime"
"tblSpecialPrices","fldEndDate","xs:dateTime"
"tblSpecialPrices","fldTS","xs:int"
"tblSQLCommands","fldID","xs:short"
"tblSQLCommands","fldSQL","xs:string"
"tblSQLCommands","fldConfirmTextHEB","xs:string"
"tblSQLCommands","fldConfirmTextENG","xs:string"
"tblSQLCommands","fldTransaction","xs:boolean"
"tblSQLCommands","fldNotifySuccess","xs:boolean"
"tblSQLCommands","fldConfirmTextFRA","xs:string"
"tblSQLCommands","fldConfirmTextGER","xs:string"
"tblSQLCommands","fldConfirmTextNED","xs:string"
"tblSQLCommands","fldConfirmTextSPN","xs:string"
"tblSQLCommands","fldConfirmTextITA","xs:string"
"tblSQLCommands","fldSupervisorLevel","xs:short"
"tblSQLCommands","fldUseCentralDB","xs:boolean"
"tblSQLCommands","fldTS","xs:int"
"tblStockCountings","fldNumber","xs:int"
"tblStockCountings","fldType","xs:unsignedByte"
"tblStockCountings","fldCreateDate","xs:dateTime"
"tblStockCountings","fldCountDate","xs:dateTime"
"tblStockCountings","fldExecuteDate","xs:dateTime"
"tblStockCountings","fldStatus","xs:unsignedByte"
"tblStockCountings","fldComments","xs:string"
"tblStockCountings","fldExecuteUser","xs:int"
"tblStockCountings","fldStore","xs:short"
"tblStockCountings","fldExportDate","xs:dateTime"
"tblStockCountings","fldValueDate","xs:dateTime"
"tblStockCountings","fldSimple","xs:boolean"
"tblStockCountings","fldPriceType","xs:unsignedByte"
"tblStockCountingsDocs","fldCountingNumber","xs:int"
"tblStockCountingsDocs","fldDocNumber","xs:int"
"tblStockCountingsDocs","fldInitDate","xs:dateTime"
"tblStockCountingsDocs","fldConfirmDate","xs:dateTime"
"tblStockCountingsDocs","fldStatus","xs:unsignedByte"
"tblStockCountingsDocs","fldCounter","xs:int"
"tblStockCountingsDocs","fldTerminal","xs:short"
"tblStockCountingsDocs","fldWarehouse","xs:int"
"tblStockCountingsDocs","fldComment","xs:string"
"tblStockCountingsDocs","fldAutoIncrement","xs:boolean"
"tblStockCountingsDocs","fldLocation","xs:int"
"tblStockCountingsDocsLines","fldCountingNumber","xs:int"
"tblStockCountingsDocsLines","fldDocNumber","xs:int"
"tblStockCountingsDocsLines","fldLineNum","xs:int"
"tblStockCountingsDocsLines","fldItemCode","xs:long"
"tblStockCountingsDocsLines","fldUsedCode","xs:string"
"tblStockCountingsDocsLines","fldQty","xs:decimal"
"tblStockCountingsDocsLines","fldFirstQty","xs:decimal"
"tblStockCountingsDocsLines","fldNeedRecount","xs:boolean"
"tblStockCountingsDocsLines","fldComment","xs:string"
"tblStockCountingsDocsSerials","fldCountingNumber","xs:int"
"tblStockCountingsDocsSerials","fldDocNumber","xs:int"
"tblStockCountingsDocsSerials","fldCountNum","xs:short"
"tblStockCountingsDocsSerials","fldSequence","xs:int"
"tblStockCountingsDocsSerials","fldItemCode","xs:long"
"tblStockCountingsDocsSerials","fldSerial","xs:string"
"tblStockCountingsDocsStatuses","fldID","xs:unsignedByte"
"tblStockCountingsDocsStatuses","fldDescHEB","xs:string"
"tblStockCountingsDocsStatuses","fldDescENG","xs:string"
"tblStockCountingsDocsStatuses","fldDescFRA","xs:string"
"tblStockCountingsDocsStatuses","fldDescGER","xs:string"
"tblStockCountingsDocsStatuses","fldDescNED","xs:string"
"tblStockCountingsDocsStatuses","fldDescSPN","xs:string"
"tblStockCountingsDocsStatuses","fldDescITA","xs:string"
"tblStockCountingsStatuses","fldID","xs:unsignedByte"
"tblStockCountingsStatuses","fldDescHEB","xs:string"
"tblStockCountingsStatuses","fldDescENG","xs:string"
"tblStockCountingsStatuses","fldDescSPN","xs:string"
"tblStockCountingsStatuses","fldDescFRA","xs:string"
"tblStockCountingsStatuses","fldDescGER","xs:string"
"tblStockCountingsStatuses","fldDescNED","xs:string"
"tblStockCountingsStatuses","fldDescITA","xs:string"
"tblStockCountingsSummary","fldCountingNumber","xs:int"
"tblStockCountingsSummary","fldWarehouse","xs:int"
"tblStockCountingsSummary","fldItemCode","xs:long"
"tblStockCountingsSummary","fldStock","xs:decimal"
"tblStockCountingsSummary","fldFirstQty","xs:decimal"
"tblStockCountingsSummary","fldQty","xs:decimal"
"tblStockCountingsSummary","fldPrevStock","xs:decimal"
"tblStockCountingsSummary","fldCostPrice","xs:int"
"tblStockCountingsTypes","fldID","xs:unsignedByte"
"tblStockCountingsTypes","fldDescENG","xs:string"
"tblStockCountingsTypes","fldDescHEB","xs:string"
"tblStockCountingsTypes","fldDescSPN","xs:string"
"tblStockCountingsTypes","fldDescFRA","xs:string"
"tblStockCountingsTypes","fldDescGER","xs:string"
"tblStockCountingsTypes","fldDescNED","xs:string"
"tblStockCountingsTypes","fldDescITA","xs:string"
"tblStockDocLines","fldDocID","xs:int"
"tblStockDocLines","fldLineNum","xs:int"
"tblStockDocLines","fldType","xs:unsignedByte"
"tblStockDocLines","fldItemCode","xs:long"
"tblStockDocLines","fldUsedCode","xs:string"
"tblStockDocLines","fldQty","xs:decimal"
"tblStockDocLines","fldCostPrice","xs:int"
"tblStockDocLines","fldBonusQty","xs:decimal"
"tblStockDocLines","fldTotalAmount","xs:int"
"tblStockDocLines","fldTS","xs:int"
"tblStockDocLines","fldRS","xs:unsignedByte"
"tblStockDocLines","fldDeliveredQty","xs:decimal"
"tblStockDocLines","fldItemDiscount1","xs:decimal"
"tblStockDocLines","fldItemDiscount2","xs:decimal"
"tblStockDocLines","fldSalePrice","xs:int"
"tblStockDocLines","fldProfit","xs:decimal"
"tblStockDocLines","fldNetPrice","xs:int"
"tblStockDocLines","fldUpdateCatalog","xs:boolean"
"tblStockDocLines","fldUnitsInPackage","xs:decimal"
"tblStockDocLines","fldOldSalePrice","xs:int"
"tblStockDocLines","fldAvailStock","xs:decimal"
"tblStockDocLines","fldRemarks","xs:string"
"tblStockDocLines","fldVATRate","xs:decimal"
"tblStockDocLines","fldNewAvgNetCostPrice","xs:int"
"tblStockDocLines","fldStockUpdatedOnSrc","xs:boolean"
"tblStockDocLines","fldStockUpdatedOnDst","xs:boolean"
"tblStockDocLines","fldUpperLine","xs:int"
"tblStockDocLines","fldDocDiscount","xs:decimal"
"tblStockDocLines","fldOldNetCostPrice","xs:int"
"tblStockDocLines","fldDepositAmount","xs:decimal"
"tblStockDocLines","fldPurchaseTaxAmount","xs:int"
"tblStockDocLines","fldExpectedNetPrice","xs:int"
"tblStockDocLines","fldExpectedQty","xs:decimal"
"tblStockDocs","fldID","xs:int"
"tblStockDocs","fldType","xs:int"
"tblStockDocs","fldInitDate","xs:dateTime"
"tblStockDocs","fldValidationDate","xs:dateTime"
"tblStockDocs","fldExecuteDate","xs:dateTime"
"tblStockDocs","fldStatus","xs:short"
"tblStockDocs","fldSupplier","xs:int"
"tblStockDocs","fldOrderNum","xs:int"
"tblStockDocs","fldAmount","xs:int"
"tblStockDocs","fldTotalAmount","xs:int"
"tblStockDocs","fldSourceType","xs:short"
"tblStockDocs","fldSourceNumber","xs:int"
"tblStockDocs","fldTS","xs:int"
"tblStockDocs","fldRS","xs:unsignedByte"
"tblStockDocs","fldDestType","xs:short"
"tblStockDocs","fldDestNumber","xs:int"
"tblStockDocs","fldSourceDocumentNum","xs:long"
"tblStockDocs","fldSourceStore","xs:short"
"tblStockDocs","fldExecuteUser","xs:int"
"tblStockDocs","fldEntryDate","xs:dateTime"
"tblStockDocs","fldExportDate","xs:dateTime"
"tblStockDocs","fldComment","xs:string"
"tblStockDocs","fldTotalVATInc","xs:long"
"tblStockDocs","fldDeduction1Amount","xs:long"
"tblStockDocs","fldDeduction2Amount","xs:long"
"tblStockDocs","fldDeduction3Amount","xs:long"
"tblStockDocs","fldPriceList","xs:int"
"tblStockDocs","fldAccExportTime","xs:dateTime"
"tblStockDocs","fldExpectedTotal","xs:int"
"tblStockDocs","fldInvoiceAmount","xs:int"
"tblStockDocs","fldInvoiceReference1","xs:string"
"tblStockDocs","fldForcedVATRate","xs:decimal"
"tblStockDocs","fldUpdateDate","xs:dateTime"
"tblStockDocs","fldUpdateUser","xs:int"
"tblStockDocs","fldExecuteParams","xs:string"
"tblStockDocs","fldWorkday","xs:int"
"tblStockDocs","fldChecker","xs:int"
"tblStockDocs","fldCheckStatus","xs:unsignedByte"
"tblStockDocs","fldGovReference","xs:string"
"tblStockDocsPayments","fldStore","xs:int"
"tblStockDocsPayments","fldPaymentID","xs:int"
"tblStockDocsPayments","fldDocID","xs:int"
"tblStockDocsPayments","fldAmount","xs:int"
"tblStockDocsPayments","fldExportTS","xs:long"
"tblStockDocsSerials","fldDocId","xs:int"
"tblStockDocsSerials","fldLineNum","xs:int"
"tblStockDocsSerials","fldSequence","xs:int"
"tblStockDocsSerials","fldSerialNumber","xs:string"
"tblStockDocTypes","fldID","xs:int"
"tblStockDocTypes","fldNameHEB","xs:string"
"tblStockDocTypes","fldNameENG","xs:string"
"tblStockDocTypes","fldNameGER","xs:string"
"tblStockDocTypes","fldNameFRA","xs:string"
"tblStockDocTypes","fldNameNED","xs:string"
"tblStockDocTypes","fldDescriptionHEB","xs:string"
"tblStockDocTypes","fldDescriptionENG","xs:string"
"tblStockDocTypes","fldDescriptionGER","xs:string"
"tblStockDocTypes","fldDescriptionFRA","xs:string"
"tblStockDocTypes","fldDescriptionNED","xs:string"
"tblStockDocTypes","fldValidationType","xs:short"
"tblStockDocTypes","fldGetDocTotal","xs:boolean"
"tblStockDocTypes","fldGetDocDisc","xs:boolean"
"tblStockDocTypes","fldCodeColumn","xs:int"
"tblStockDocTypes","fldNameColumn","xs:int"
"tblStockDocTypes","fldCostPriceColumn","xs:int"
"tblStockDocTypes","fldQtyColumn","xs:int"
"tblStockDocTypes","fldBonusColumn","xs:int"
"tblStockDocTypes","fldDiscColumn","xs:int"
"tblStockDocTypes","fldTotalColumn","xs:int"
"tblStockDocTypes","fldSalePriceColumn","xs:int"
"tblStockDocTypes","fldNegativeDoc","xs:boolean"
"tblStockDocTypes","fldByOrder","xs:boolean"
"tblStockDocTypes","fldSourceDocNameHEB","xs:string"
"tblStockDocTypes","fldSourceDocNameENG","xs:string"
"tblStockDocTypes","fldSourceDocNameFRA","xs:string"
"tblStockDocTypes","fldSourceDocNameNED","xs:string"
"tblStockDocTypes","fldSourceDocNameGER","xs:string"
"tblStockDocTypes","fldOrder","xs:int"
"tblStockDocTypes","fldHandlePrices","xs:boolean"
"tblStockDocTypes","fldSrcType","xs:short"
"tblStockDocTypes","fldSrcNumber","xs:int"
"tblStockDocTypes","fldDstType","xs:short"
"tblStockDocTypes","fldDstNumber","xs:int"
"tblStockDocTypes","fldExportType","xs:int"
"tblStockDocTypes","fldManual","xs:boolean"
"tblStockDocTypes","fldDeliveredQtyColumn","xs:int"
"tblStockDocTypes","fldDiscount1","xs:int"
"tblStockDocTypes","fldDiscount2","xs:int"
"tblStockDocTypes","fldVAT","xs:int"
"tblStockDocTypes","fldNetPriceColumn","xs:int"
"tblStockDocTypes","fldProfit","xs:int"
"tblStockDocTypes","fldUpdateCatalogColumn","xs:int"
"tblStockDocTypes","fldUnitsInPackageColumn","xs:int"
"tblStockDocTypes","fldStockColumn","xs:int"
"tblStockDocTypes","fldRemarksColumn","xs:int"
"tblStockDocTypes","fldNameSPN","xs:string"
"tblStockDocTypes","fldDescriptionSPN","xs:string"
"tblStockDocTypes","fldSourceDocNameSPN","xs:string"
"tblStockDocTypes","fldUnitCostPriceColumn","xs:int"
"tblStockDocTypes","fldSrcWHStockColumn","xs:int"
"tblStockDocTypes","fldDstWHStockColumn","xs:int"
"tblStockDocTypes","fldShowDocVAT","xs:boolean"
"tblStockDocTypes","fldPrintoutReportID","xs:int"
"tblStockDocTypes","fldSalePriceReadOnly","xs:boolean"
"tblStockDocTypes","fldDescriptionITA","xs:string"
"tblStockDocTypes","fldNameITA","xs:string"
"tblStockDocTypes","fldSourceDocNameITA","xs:string"
"tblStockDocTypes","fldCreationMode","xs:unsignedByte"
"tblStockDocTypes","fldAllowNegQty","xs:boolean"
"tblStockDocTypes","fldTS","xs:int"
"tblStockDocTypes","fldSourceDocType","xs:unsignedByte"
"tblStockDocTypes","fldUpdateCatalogDefault","xs:boolean"
"tblStockDocTypes","fldSalePriceUpdateMode","xs:unsignedByte"
"tblStockDocTypes","fldDistributeDocDisc","xs:boolean"
"tblStockDocTypes","fldDoubleExecuteNeeded","xs:boolean"
"tblStockDocTypesColumns","fldDocType","xs:int"
"tblStockDocTypesColumns","fldColumn","xs:short"
"tblStockDocTypesColumns","fldWidth","xs:int"
"tblStockDocTypesColumns","fldModeAtStore","xs:unsignedByte"
"tblStockDocTypesColumns","fldModeAtHQ","xs:unsignedByte"
"tblStockDocTypesColumns","fldTS","xs:int"
"tblStockMethods","fldID","xs:unsignedByte"
"tblStockMethods","fldDescENG","xs:string"
"tblStockMethods","fldDescFRA","xs:string"
"tblStockMethods","fldDescGER","xs:string"
"tblStockMethods","fldDescHEB","xs:string"
"tblStockMethods","fldDescNED","xs:string"
"tblStockMethods","fldDescSPN","xs:string"
"tblStockMethods","fldDescITA","xs:string"
"tblStockOrders","fldID","xs:int"
"tblStockOrders","fldOrderType","xs:int"
"tblStockOrders","fldSourceType","xs:short"
"tblStockOrders","fldSourceCode","xs:int"
"tblStockOrders","fldInitDate","xs:dateTime"
"tblStockOrders","fldConfirmDate","xs:dateTime"
"tblStockOrders","fldOrderDate","xs:dateTime"
"tblStockOrders","fldDeliveredDate","xs:dateTime"
"tblStockOrders","fldStatus","xs:short"
"tblStockOrders","fldTS","xs:int"
"tblStockOrders","fldUser","xs:int"
"tblStockOrders","fldRemark","xs:string"
"tblStockOrders","fldCustomer","xs:long"
"tblStockOrders","fldWarehouse","xs:int"
"tblStockOrders","fldCreationMethod","xs:unsignedByte"
"tblStockOrders","fldSentByMethod","xs:unsignedByte"
"tblStockOrders","fldSendTime","xs:dateTime"
"tblStockOrders","fldSplitPackages","xs:boolean"
"tblStockOrders","fldExportDate","xs:dateTime"
"tblStockOrdersExt","fldID","xs:int"
"tblStockOrdersExt","fldIncludeAllItems","xs:boolean"
"tblStockOrdersExt","fldCalcMethod","xs:unsignedByte"
"tblStockOrdersExt","fldStartDate","xs:dateTime"
"tblStockOrdersExt","fldEndDate","xs:dateTime"
"tblStockOrdersExt","fldOrderDays","xs:short"
"tblStockOrdersExt","fldFactor","xs:decimal"
"tblStockOrdersItems","fldOrderID","xs:int"
"tblStockOrdersItems","fldLineNum","xs:int"
"tblStockOrdersItems","fldItemCode","xs:long"
"tblStockOrdersItems","fldUsedCode","xs:string"
"tblStockOrdersItems","fldRecommendedQty","xs:decimal"
"tblStockOrdersItems","fldOrderQty","xs:decimal"
"tblStockOrdersItems","fldReason","xs:string"
"tblStockOrdersItems","fldTS","xs:int"
"tblStockOrdersItems","fldExpectedPrice","xs:int"
"tblStockOrdersItems","fldRemarks","xs:string"
"tblStockOrdersItems","fldRecommendedMethod","xs:unsignedByte"
"tblStockOrdersSourceTypes","fldID","xs:int"
"tblStockOrdersSourceTypes","fldDesc","xs:string"
"tblStockOrdersSourceTypes","fldActive","xs:boolean"
"tblStockOrdersTypes","fldID","xs:int"
"tblStockOrdersTypes","fldExportType","xs:int"
"tblStockOrdersTypes","fldDescHEB","xs:string"
"tblStockOrdersTypes","fldDescENG","xs:string"
"tblStockOrdersTypes","fldDescFRA","xs:string"
"tblStockOrdersTypes","fldDescGER","xs:string"
"tblStockOrdersTypes","fldDescNED","xs:string"
"tblStockOrdersTypes","fldDescSPN","xs:string"
"tblStockOrdersTypes","fldDescITA","xs:string"
"tblStockSourceTypes","fldID","xs:short"
"tblStockSourceTypes","fldAllowInOrders","xs:boolean"
"tblStockSourceTypes","fldAllowInDocuments","xs:boolean"
"tblStockSourceTypes","fldDescHEB","xs:string"
"tblStockSourceTypes","fldDescENG","xs:string"
"tblStockSourceTypes","fldDescFRA","xs:string"
"tblStockSourceTypes","fldDescGER","xs:string"
"tblStockSourceTypes","fldDescNED","xs:string"
"tblStockSourceTypes","fldDescSPN","xs:string"
"tblStockSourceTypes","fldDescITA","xs:string"
"tblStockSourceTypes","fldOrder","xs:int"
"tblStores","fldID","xs:short"
"tblStores","fldName","xs:string"
"tblStores","fldTransSequence","xs:int"
"tblStores","fldSessionID","xs:int"
"tblStores","fldDrawerID","xs:int"
"tblStores","fldLocal","xs:boolean"
"tblStores","fldOrderMethod","xs:unsignedByte"
"tblStores","fldHeadOffice","xs:boolean"
"tblStores","fldTS","xs:int"
"tblStores","fldAddress","xs:string"
"tblStores","fldPhone1","xs:string"
"tblStores","fldPhone2","xs:string"
"tblStores","fldFax","xs:string"
"tblStores","fldEmail","xs:string"
"tblStores","fldVATAccount","xs:string"
"tblStores","fldBankNumber","xs:short"
"tblStores","fldBranchNumber","xs:short"
"tblStores","fldAccountNumber","xs:string"
"tblStores","fldRegion","xs:int"
"tblStores","fldZipCode","xs:string"
"tblStores","fldDefaultLangID","xs:string"
"tblStores","fldCountry","xs:short"
"tblStores","fldCity","xs:int"
"tblStores","fldAccountingCode","xs:string"
"tblStores","fldLastPartialSync","xs:dateTime"
"tblStores","fldLastFullSync","xs:dateTime"
"tblStores","fldPriceList","xs:int"
"tblStores","fldSyncRequest","xs:unsignedByte"
"tblStores","fldSyncable","xs:boolean"
"tblStores","fldItemRestrictionsSet","xs:int"
"tblStores","fldServerStartTime","xs:dateTime"
"tblStores","fldServerRestartTime","xs:dateTime"
"tblStores","fldEmployeesSubset","xs:int"
"tblStores","fldItemsSubset","xs:int"
"tblStores","fldPromotionsSubset","xs:short"
"tblStores","fldHQTS","xs:long"
"tblStores","fldAlias","xs:string"
"tblStores","fldNextAccountancySession","xs:int"
"tblStores","fldNextAccountancyDeclaration","xs:int"
"tblStores","fldAddress2","xs:string"
"tblStores","fldManagerId","xs:int"
"tblStores","fldSalesManagerId","xs:int"
"tblStores","fldPilotStore","xs:boolean"
"tblStores","fldLocationType","xs:string"
"tblStores","fldLatLocation","xs:decimal"
"tblStores","fldLongLocation","xs:decimal"
"tblStores","fldOpenOnDate","xs:dateTime"
"tblStores","fldClosedOnDate","xs:dateTime"
"tblStores","fldChannel","xs:string"
"tblStores","fldSellSpace","xs:string"
"tblStores","fldShelfLength","xs:string"
"tblStores","fldFreqLevel","xs:string"
"tblStores","fldStatus","xs:string"
"tblStores","fldHeadOfficeName","xs:string"
"tblStores","fldOwnership","xs:unsignedByte"
"tblStores","fldWebApiUsername","xs:string"
"tblStores","fldWebApiPassword","xs:string"
"tblStores","fldHQLinkVersion","xs:string"
"tblStores","fldServerVersion","xs:string"
"tblStores","fldHandleOrders","xs:boolean"
"tblStores","fldStoreType","xs:unsignedByte"
